Index,AnchorConditions,Coverage,Precision,AnchorOutput,ModelOutput,RealOutput
206,medianEntropy > 2.68,0.5,0.8607427055702918,1.0,1.0,1.0
207,meanEntropy > 2.68,0.513,0.818830242510699,1.0,1.0,1.0
208,meanEntropy > 2.68,0.4942,0.8013318534961155,1.0,1.0,-1.0
209,medianEntropy <= 2.65,0.2543,0.8316690442225392,-1.0,-1.0,-1.0
210,medianEntropy <= 2.65,0.2454,0.8384,-1.0,-1.0,-1.0
211,medianEntropy > 2.69,0.2558,0.9105882352941177,1.0,1.0,1.0
212,medianEntropy <= 2.65,0.251,0.8289290681502086,-1.0,-1.0,-1.0
213,medianEntropy > 2.68,0.5031,0.8059914407988588,1.0,1.0,1.0
214,medianEntropy <= 2.65,0.2476,0.8448753462603878,-1.0,-1.0,-1.0
215,medianEntropy <= 2.65,0.2521,0.818830242510699,-1.0,-1.0,-1.0
217,medianEntropy > 2.69,0.2506,0.9002493765586035,1.0,1.0,-1.0
218,meanEntropy > 2.68,0.4896,0.8243559718969555,1.0,1.0,1.0
219,medianEntropy <= 2.65,0.2497,0.8227027027027027,-1.0,-1.0,-1.0
222,medianEntropy > 2.69,0.2519,0.8985024958402662,1.0,1.0,1.0
223,meanEntropy > 2.68,0.5045,0.8477366255144033,1.0,1.0,1.0
224,medianEntropy > 2.69,0.2527,0.891583452211127,1.0,1.0,-1.0
225,medianEntropy <= 2.68,0.5004,0.654230512991339,-1.0,-1.0,-1.0
226,meanEntropy > 2.68,0.4969,0.8239700374531835,1.0,1.0,1.0
227,meanEntropy > 2.68,0.4962,0.8140161725067385,1.0,1.0,-1.0
228,medianEntropy > 2.68,0.4922,0.8354430379746836,1.0,1.0,-1.0
229,medianEntropy <= 2.65,0.2533,0.8216833095577746,-1.0,-1.0,-1.0
230,medianEntropy <= 2.65,0.2413,0.8151848151848152,-1.0,-1.0,-1.0
231,meanEntropy > 2.69,0.2542,0.908183632734531,1.0,1.0,1.0
232,medianEntropy <= 2.68,0.4956,0.6300963676797627,-1.0,-1.0,1.0
233,medianEntropy <= 2.65,0.2449,0.7944111776447106,-1.0,-1.0,-1.0
234,medianEntropy <= 2.65,0.2472,0.8377952755905512,-1.0,-1.0,1.0
235,medianEntropy > 2.69,0.2523,0.8985024958402662,1.0,1.0,1.0
236,meanEntropy > 2.68,0.4975,0.8256172839506173,1.0,1.0,1.0
237,meanEntropy > 2.68,0.5055,0.8355437665782494,1.0,1.0,1.0
238,medianEntropy > 2.69,0.2582,0.9079159935379645,1.0,1.0,1.0
239,medianEntropy > 2.69,0.2511,0.9176470588235294,1.0,1.0,1.0
240,medianEntropy > 2.65,0.7497,0.6253239540910773,1.0,1.0,1.0
241,meanEntropy <= 2.68,0.5109,0.622778675282714,-1.0,-1.0,-1.0
242,meanEntropy > 2.69,0.2525,0.9216152019002375,1.0,1.0,1.0
243,meanEntropy <= 2.68,0.5109,0.6301652892561983,-1.0,-1.0,-1.0
244,meanEntropy > 2.68,0.4893,0.8187134502923976,1.0,1.0,1.0
245,medianEntropy > 2.65,0.7437,0.6257961783439491,1.0,1.0,1.0
246,medianEntropy <= 2.68,0.4978,0.6122584943371085,-1.0,-1.0,-1.0
247,medianEntropy > 2.69,0.2514,0.9186875891583453,1.0,1.0,1.0
248,medianEntropy > 2.68,0.494,0.830238726790451,1.0,1.0,1.0
249,medianEntropy <= 2.65,0.2482,0.813488759367194,-1.0,-1.0,-1.0
250,medianEntropy <= 2.68,0.5037,0.6366024518388792,-1.0,-1.0,1.0
252,meanEntropy > 2.69,0.2509,0.8971518987341772,1.0,1.0,1.0
253,medianEntropy <= 2.65,0.246,0.8403193612774451,-1.0,-1.0,-1.0
254,meanEntropy > 2.69,0.2527,0.8942115768463074,1.0,1.0,1.0
255,medianEntropy > 2.69,0.251,0.9139579349904398,1.0,1.0,1.0
256,medianEntropy <= 2.65,0.2514,0.83270911360799,-1.0,-1.0,-1.0
258,medianEntropy <= 2.65,0.245,0.7965043695380774,-1.0,-1.0,-1.0
