Index,AnchorConditions,Coverage,Precision,AnchorOutput,ModelOutput,RealOutput
954,medianEntropy > 2.75,0.4974,0.946843853820598,-1.0,-1.0,1.0
959,meanEntropy <= 2.75 AND medianEntropy <= 2.75,0.4793,0.624019312009656,1.0,1.0,1.0
964,medianEntropy > 2.75,0.5051,0.9791666666666666,-1.0,-1.0,1.0
965,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4966,0.6513409961685823,1.0,1.0,1.0
966,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4891,0.6148775894538606,1.0,1.0,1.0
970,meanEntropy > 2.75,0.5017,0.936127744510978,-1.0,-1.0,-1.0
971,medianEntropy > 2.75,0.4951,0.9590163934426229,-1.0,-1.0,-1.0
972,iqrsEntropy > 0.04,0.2447,0.7822983583154889,-1.0,-1.0,-1.0
973,medianEntropy <= 2.72,0.257,0.638739431206764,1.0,1.0,1.0
981,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4905,0.652271034996277,1.0,1.0,1.0
983,medianEntropy > 2.75,0.4999,0.9435215946843853,-1.0,-1.0,-1.0
984,medianEntropy <= 2.72,0.2482,0.6267166042446941,1.0,1.0,1.0
985,medianEntropy > 2.72,0.7444,0.7742257742257742,-1.0,-1.0,-1.0
988,medianEntropy > 2.72,0.7478,0.778537611783272,-1.0,-1.0,-1.0
992,meanEntropy > 2.78,0.2514,1.0,-1.0,-1.0,-1.0
994,medianEntropy > 2.78,0.2514,1.0,-1.0,-1.0,-1.0
995,medianEntropy > 2.78,0.2503,1.0,-1.0,-1.0,-1.0
998,medianEntropy > 2.78,0.2404,1.0,-1.0,-1.0,-1.0
999,medianEntropy <= 2.72,0.2564,0.6381798002219756,1.0,1.0,1.0
